F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
0,2,748,10,0,128,1,112,0.9081081081081082,401,74,0.18453865336658354,1.0,0,1,
0,2,748,10,0,128,1,112,0.9297297297297298,401,74,0.18453865336658354,1.0,0,1,
0,2,748,10,0,128,1,112,0.9297297297297298,401,74,0.18453865336658354,1.0,0,1,
0,2,748,10,0,128,1,112,0.9297297297297298,401,74,0.18453865336658354,1.0,0,1,
0,3,748,5,0,128,1,112,0.774869109947644,139,22,0.15827338129496402,1.0,0,1,
0,3,748,5,0,128,1,112,0.7696335078534031,139,22,0.15827338129496402,1.0,0,1,
22,12,748,2,6,128,3,112,0.9465408805031447,230,28,0.12173913043478261,0.5909090909090909,0,1,
22,12,748,2,4,128,6,112,0.7704402515723271,230,28,0.12173913043478261,0.5909090909090909,0,1,
22,12,748,2,4,128,6,112,0.7704402515723271,230,28,0.12173913043478261,0.5909090909090909,0,1,
21,12,748,2,4,128,4,112,0.449685534591195,230,28,0.12173913043478261,0.38095238095238093,0,1,
32,12,748,2,5,128,8,112,0.6729559748427673,230,28,0.12173913043478261,0.40625,12,1,
0,6,748,4,0,128,1,112,0.9730941704035875,167,17,0.10179640718562874,1.0,0,1,
0,9,748,13,0,128,1,112,0.19134396355353075,327,26,0.07951070336391437,1.0,0,1,
6,5,748,1,4,128,3,112,0.7413793103448276,30,16,0.5333333333333333,0.6666666666666666,3,1,
15,13,748,4,4,128,5,112,0.25,455,88,0.1934065934065934,0.3333333333333333,6,1,
0,13,748,4,0,128,1,112,0.4745222929936306,455,88,0.1934065934065934,1.0,0,1,
15,13,748,4,0,128,5,112,0.14012738853503184,455,88,0.1934065934065934,1.0,6,1,
0,3,748,5,2,128,1,112,0.11888111888111888,208,30,0.14423076923076922,1.0,0,1,
0,3,748,5,2,128,1,112,0.12937062937062938,208,30,0.14423076923076922,1.0,0,1,
0,3,748,5,5,128,1,112,0.6923076923076923,208,30,0.14423076923076922,1.0,0,1,
0,3,748,5,0,128,1,112,0.7797202797202797,208,30,0.14423076923076922,1.0,0,1,
0,3,748,5,0,128,1,112,0.7762237762237763,208,30,0.14423076923076922,1.0,0,1,
62,10,748,4,6,128,17,112,0.38425925925925924,255,22,0.08627450980392157,0.28225806451612906,13,0,
0,4,234,2,3,35,1,17,0.726027397260274,43,16,0.37209302325581395,1.0,0,1,
69,10,234,7,0,35,9,17,0.901685393258427,250,52,0.208,1.0,0,1,
5,10,234,7,4,35,2,17,0.2808988764044944,250,52,0.208,0.4,0,1,
5,10,234,7,0,35,2,17,0.2893258426966292,250,52,0.208,1.0,0,1,
5,10,234,7,4,35,2,17,0.2808988764044944,250,52,0.208,0.5,0,1,
0,10,234,7,5,35,1,17,0.23876404494382023,250,52,0.208,1.0,0,1,
0,10,234,7,0,35,1,17,0.5421348314606742,250,52,0.208,1.0,0,1,
3,5,234,3,4,35,1,17,0.9411764705882353,101,36,0.3564356435643564,0.6666666666666666,0,1,
0,5,234,3,5,35,1,17,0.6535947712418301,101,36,0.3564356435643564,1.0,0,1,
0,5,234,3,0,35,1,17,0.6666666666666666,101,36,0.3564356435643564,1.0,0,1,
5,5,234,2,4,35,2,17,0.9105691056910569,72,39,0.5416666666666666,0.4,0,1,
0,5,234,2,5,35,1,17,0.8292682926829268,72,39,0.5416666666666666,1.0,0,1,
16,5,585,2,4,56,5,16,0.8116279069767441,150,38,0.25333333333333335,0.28125,7,0,
6,9,1970,3,4,261,3,91,0.9411764705882353,169,22,0.1301775147928994,0.5833333333333334,2,1,
5,8,585,2,0,56,2,16,0.8296296296296296,92,28,0.30434782608695654,1.0,10,1,
5,8,585,2,4,56,2,16,0.8,92,28,0.30434782608695654,0.5,10,1,
5,9,585,2,4,56,2,16,0.8235294117647058,105,30,0.2857142857142857,0.5,10,1,
0,5,585,2,0,56,1,16,0.5272727272727272,71,21,0.29577464788732394,1.0,0,1,
3,28,93,1,4,40,1,6,0.27380952380952384,112,21,0.1875,0.6666666666666666,0,1,
3,28,93,1,4,40,1,6,0.4166666666666667,112,21,0.1875,0.6666666666666666,0,1,
3,28,93,1,4,40,1,6,0.34523809523809523,112,21,0.1875,0.6666666666666666,0,1,
6,28,93,1,4,40,2,6,0.32142857142857145,112,21,0.1875,0.8333333333333334,0,1,
6,28,93,1,4,40,2,6,0.4642857142857143,112,21,0.1875,0.8333333333333334,0,1,
6,28,93,1,4,40,2,6,0.39285714285714285,112,21,0.1875,0.8333333333333334,1,2,
0,4,25,2,3,4,1,3,0.4714285714285714,35,26,0.7428571428571429,1.0,0,1,
97,1,25,1,12,3,21,4,0.7435897435897436,119,23,0.19327731092436976,0.6288659793814433,102,1,
194,1,25,1,9,3,41,4,0.8461538461538461,119,23,0.19327731092436976,0.3865979381443299,102,0,
420,1,25,1,8,3,106,4,0.7266982622432859,169,25,0.14792899408284024,0.20634920634920637,128,0,
41,6,8,1,4,12,8,4,0.870253164556962,257,26,0.10116731517509728,0.2926829268292683,0,1,
50,6,8,1,4,12,10,4,0.6772151898734177,257,26,0.10116731517509728,0.16,58,1,
0,8,164,3,3,25,1,9,0.45864661654135336,94,16,0.1702127659574468,1.0,0,1,
0,3,156,2,4,9,1,5,0.9328358208955224,91,20,0.21978021978021978,1.0,0,1,
38,4,156,1,0,9,13,5,0.75,83,16,0.1927710843373494,1.0,59,1,
24,14,503,2,6,73,7,14,0.31054131054131057,291,31,0.10652920962199312,0.5,14,1,
2,10,503,1,0,73,1,14,0.7130044843049327,181,26,0.143646408839779,1.0,0,1,
0,5,238,3,2,25,1,11,0.35294117647058826,287,16,0.05574912891986063,1.0,0,1,
0,5,238,3,7,25,1,11,0.21390374331550802,287,16,0.05574912891986063,1.0,0,1,
0,26,588,4,2,70,1,33,0.11864406779661017,799,98,0.12265331664580725,1.0,0,1,
0,26,588,4,8,70,1,33,0.6111665004985045,799,98,0.12265331664580725,1.0,0,1,
23,1,588,1,8,70,4,33,0.6708860759493671,47,22,0.46808510638297873,0.34782608695652173,24,1,
19,10,588,4,0,70,5,33,0.6057347670250897,200,46,0.23,1.0,0,1,
41,10,588,4,9,70,12,33,0.8172043010752689,200,46,0.23,0.7299651567944251,0,1,
0,10,588,4,10,70,1,33,0.9354838709677419,200,46,0.23,1.0,0,1,
2,19,588,12,0,70,1,33,0.4035502958579882,613,111,0.18107667210440456,1.0,0,1,
50,19,588,12,8,70,9,33,0.9159763313609467,613,111,0.18107667210440456,0.22,0,1,
0,19,588,12,4,70,1,33,0.26745562130177514,613,111,0.18107667210440456,1.0,0,1,
0,3,588,5,7,70,1,33,0.4259036144578313,611,98,0.16039279869067102,1.0,0,1,
0,3,588,5,0,70,1,33,0.9006024096385542,611,98,0.16039279869067102,1.0,0,0,
0,3,588,5,0,70,1,33,0.19698795180722892,611,98,0.16039279869067102,1.0,0,0,
0,3,588,5,6,70,1,33,0.26385542168674697,611,98,0.16039279869067102,1.0,0,1,
0,3,588,5,0,70,1,33,0.7204819277108434,611,98,0.16039279869067102,1.0,0,1,
0,3,588,5,0,70,1,33,0.9373493975903614,611,98,0.16039279869067102,1.0,0,1,
0,3,588,5,6,70,1,33,0.5614457831325301,611,98,0.16039279869067102,1.0,0,1,
0,3,588,5,4,70,1,33,0.5493975903614458,611,98,0.16039279869067102,1.0,0,1,
62,12,562,1,4,124,16,23,0.5211267605633803,200,56,0.28,0.08064516129032258,42,1,
32,12,562,1,0,124,8,23,0.30701754385964913,182,29,0.15934065934065933,1.0,7,2,
41,6,562,1,4,124,9,23,0.7844827586206896,158,43,0.2721518987341772,0.0975609756097561,30,2,
54,12,562,5,6,124,15,23,0.4744186046511628,354,50,0.14124293785310735,0.07407407407407407,0,1,
0,12,562,5,5,124,1,23,0.9720930232558139,354,50,0.14124293785310735,1.0,0,1,
0,12,562,5,5,124,1,23,0.8465116279069768,354,50,0.14124293785310735,1.0,0,1,
0,12,562,5,4,124,1,23,0.9534883720930233,354,50,0.14124293785310735,1.0,0,1,
7,9,562,1,4,124,2,23,0.43478260869565216,41,16,0.3902439024390244,0.2857142857142857,4,1,
7,9,562,1,4,124,2,23,0.43478260869565216,41,16,0.3902439024390244,0.6428571428571429,4,1,
7,9,562,1,6,124,2,23,0.463768115942029,41,16,0.3902439024390244,0.5714285714285714,4,1,
2,7,562,1,0,124,1,23,0.549618320610687,220,26,0.11818181818181818,1.0,0,2,
0,6,562,1,4,124,1,23,0.8623853211009175,53,41,0.7735849056603774,1.0,0,1,
59,2,562,1,0,124,14,23,0.7727272727272727,126,59,0.46825396825396826,1.0,28,2,
3,12,562,1,4,124,1,23,0.7959183673469388,62,67,1.0806451612903225,0.6666666666666666,0,1,
0,2,349,1,2,29,1,14,0.625,14,26,1.8571428571428572,1.0,0,1,
0,2,349,1,2,29,1,14,0.6875,14,26,1.8571428571428572,1.0,0,1,
0,2,349,1,2,29,1,14,0.7045454545454546,10,28,2.8,1.0,0,1,
42,9,349,2,3,29,10,14,0.6829931972789116,162,51,0.3148148148148148,0.25,0,0,
399,9,349,2,7,29,57,14,0.5982507288629738,162,51,0.3148148148148148,0.09831396673501937,35,1,
80,9,349,2,9,29,17,14,0.7459183673469387,162,51,0.3148148148148148,0.1125,0,0,
57,9,349,2,8,29,9,14,0.5306122448979592,162,51,0.3148148148148148,0.6140350877192983,35,2,
6,4,349,2,2,29,1,14,0.7503671071953011,175,33,0.18857142857142858,0.3333333333333333,0,0,
156,4,349,2,7,29,25,14,0.6093979441997064,175,33,0.18857142857142858,0.22044159544159542,50,2,
64,4,349,2,7,29,9,14,0.8138766519823789,175,33,0.18857142857142858,0.109375,0,0,
52,4,349,2,8,29,9,14,0.5770925110132159,175,33,0.18857142857142858,0.7692307692307693,50,3,
0,2,141,2,18,15,1,10,0.8082191780821918,80,46,0.575,1.0,0,1,
0,3,141,2,18,15,1,10,0.7467532467532467,93,40,0.43010752688172044,1.0,0,1,
0,18,557,4,2,121,1,19,0.11764705882352941,257,37,0.14396887159533073,1.0,0,1,
0,18,557,4,2,121,1,19,0.17058823529411765,257,37,0.14396887159533073,1.0,0,1,
3,7,557,2,4,121,1,19,0.9864864864864865,105,22,0.20952380952380953,0.6666666666666666,0,1,
0,20,141,2,2,45,1,8,0.15867158671586715,213,20,0.09389671361502347,1.0,0,1,
0,9,141,1,2,45,1,8,0.34285714285714286,67,22,0.3283582089552239,1.0,0,1,
3,12,141,1,4,45,1,8,0.42924528301886794,128,55,0.4296875,0.6666666666666666,0,1,
32,12,141,1,10,45,8,8,0.5283018867924528,128,55,0.4296875,0.4375,15,1,
0,2,141,2,2,45,1,8,0.3064516129032258,91,18,0.1978021978021978,1.0,0,1,
0,2,141,2,6,45,1,8,0.8629032258064516,91,18,0.1978021978021978,1.0,0,1,
3,8,211,2,4,27,1,8,0.4745762711864407,73,22,0.3013698630136986,0.6666666666666666,0,1,
31,2,211,1,10,27,7,8,0.7126436781609196,51,26,0.5098039215686274,0.22580645161290322,22,2,
50,4,211,1,0,27,10,8,0.5363128491620112,128,34,0.265625,1.0,42,1,
0,2,211,1,7,27,1,8,0.8493150684931506,44,21,0.4772727272727273,1.0,0,1,
0,2,211,1,6,27,1,8,0.8538812785388128,44,21,0.4772727272727273,1.0,0,1,
3,14,1334,2,0,395,1,81,0.7521739130434782,161,33,0.20496894409937888,1.0,0,1,
0,10,1334,2,8,395,1,81,0.5682730923694779,152,61,0.40131578947368424,1.0,0,1,
15,10,1334,2,8,395,4,81,0.36947791164658633,152,61,0.40131578947368424,0.4666666666666667,4,1,
0,16,1334,4,2,395,1,81,0.09417808219178082,332,168,0.5060240963855421,1.0,0,1,
0,16,1334,4,2,395,1,81,0.0976027397260274,332,168,0.5060240963855421,1.0,0,1,
12,16,1334,4,6,395,5,81,0.3921232876712329,332,168,0.5060240963855421,0.25,0,1,
0,16,1334,4,0,395,1,81,0.9434931506849316,332,168,0.5060240963855421,1.0,0,1,
0,19,1334,2,8,395,1,81,0.3857052896725441,306,33,0.10784313725490197,1.0,0,1,
0,19,1334,2,6,395,1,81,0.45843828715365237,306,33,0.10784313725490197,1.0,0,1,
0,19,1334,2,6,395,1,81,0.37720403022670024,306,33,0.10784313725490197,1.0,0,1,
0,19,1334,2,2,395,1,81,0.0982367758186398,306,33,0.10784313725490197,1.0,0,1,
33,19,1334,2,8,395,10,81,0.2795969773299748,306,33,0.10784313725490197,0.6363636363636364,0,1,
99,19,1334,2,10,395,15,81,0.5642317380352645,306,33,0.10784313725490197,0.12121212121212122,0,0,
150,19,1334,2,8,395,22,81,0.5155331654072208,306,33,0.10784313725490197,0.23555555555555557,14,0,
0,7,1334,2,4,395,1,81,0.5934959349593496,83,24,0.2891566265060241,1.0,0,1,
96,32,1334,1,8,395,22,81,0.2130242825607064,657,100,0.15220700152207,0.125,0,1,
0,32,1334,1,2,395,1,81,0.7980132450331126,657,100,0.15220700152207,1.0,0,1,
3,32,1334,1,4,395,1,81,0.9326710816777042,657,100,0.15220700152207,0.6666666666666666,0,1,
0,12,1334,6,2,395,1,81,0.09900990099009901,410,89,0.21707317073170732,1.0,0,1,
23,12,1334,6,6,395,4,81,0.32838283828382836,410,89,0.21707317073170732,0.5217391304347826,0,1,
22,12,1334,6,4,395,4,81,0.26567656765676567,410,89,0.21707317073170732,0.5909090909090909,0,1,
2,12,1334,6,0,395,1,81,0.13366336633663367,410,89,0.21707317073170732,1.0,0,1,
0,14,1334,3,2,395,1,81,0.13740458015267176,272,75,0.2757352941176471,1.0,0,1,
0,14,1334,3,6,395,1,81,0.8702290076335878,272,75,0.2757352941176471,1.0,0,1,
0,3,1334,2,6,395,1,81,0.85,31,22,0.7096774193548387,1.0,0,1,
29,14,1334,4,0,395,8,81,0.509212730318258,419,75,0.17899761336515513,1.0,0,1,
58,14,1334,4,6,395,15,81,0.5318257956448911,419,75,0.17899761336515513,0.2413793103448276,0,0,
95,14,1334,4,4,395,12,81,0.7738693467336684,419,75,0.17899761336515513,0.031578947368421054,0,1,
43,14,1334,4,4,395,10,81,0.6130653266331658,419,75,0.17899761336515513,0.06976744186046512,0,1,
16,14,1334,4,4,395,4,81,0.9899497487437185,419,75,0.17899761336515513,0.53125,0,1,
16,14,1334,4,6,395,4,81,0.9916247906197655,419,75,0.17899761336515513,0.875,0,1,
285,14,1334,4,6,395,34,81,0.9346733668341709,419,75,0.17899761336515513,0.28350877192982454,0,0,
0,14,1334,4,2,395,1,81,0.10050251256281408,419,75,0.17899761336515513,1.0,0,1,
95,14,1334,4,4,395,12,81,0.9296482412060302,419,75,0.17899761336515513,0.8789473684210526,0,1,
0,14,1334,4,4,395,1,81,0.6147403685092128,419,75,0.17899761336515513,1.0,0,1,
0,14,1334,4,8,395,1,81,0.9447236180904522,419,75,0.17899761336515513,1.0,0,1,
0,15,1334,9,2,395,1,81,0.0998185117967332,431,30,0.06960556844547564,1.0,0,1,
56,15,1334,9,0,395,15,81,0.2776769509981851,431,30,0.06960556844547564,1.0,0,1,
27,15,1334,9,0,395,5,81,0.47368421052631576,431,30,0.06960556844547564,1.0,0,1,
0,15,1334,9,0,395,1,81,0.6551724137931034,431,30,0.06960556844547564,1.0,0,1,
0,15,1334,9,4,395,1,81,0.6805807622504537,431,30,0.06960556844547564,1.0,0,1,
0,15,1334,9,0,395,1,81,0.9782214156079855,431,30,0.06960556844547564,1.0,0,1,
0,15,1334,9,0,395,1,81,0.867513611615245,431,30,0.06960556844547564,1.0,0,1,
0,15,1334,9,0,395,1,81,0.8330308529945554,431,30,0.06960556844547564,1.0,0,1,
0,16,1334,2,2,395,1,81,0.2565789473684211,65,61,0.9384615384615385,1.0,0,1,
42,9,1334,2,4,395,8,81,0.35,227,59,0.2599118942731278,0.21428571428571427,0,1,
0,4,1334,2,2,395,1,81,0.17869415807560138,221,30,0.13574660633484162,1.0,0,1,
0,9,1334,2,2,395,1,81,0.33076923076923076,96,16,0.16666666666666666,1.0,0,1,
0,9,1334,2,0,395,1,81,0.5846153846153846,96,16,0.16666666666666666,1.0,0,1,
0,30,1334,8,2,395,1,81,0.07738095238095238,579,116,0.2003454231433506,1.0,0,1,
16,30,1334,8,4,395,4,81,0.2654761904761905,579,116,0.2003454231433506,0.625,0,1,
16,30,1334,8,4,395,4,81,0.26666666666666666,579,116,0.2003454231433506,0.6875,0,1,
0,30,1334,8,5,395,1,81,0.10595238095238095,579,116,0.2003454231433506,1.0,0,1,
0,12,1334,1,2,395,1,81,0.32673267326732675,65,20,0.3076923076923077,1.0,0,1,
0,12,1334,1,2,395,1,81,0.3564356435643564,65,20,0.3076923076923077,1.0,0,1,
0,12,1334,1,2,395,1,81,0.3465346534653465,65,20,0.3076923076923077,1.0,0,1,
0,12,1334,1,2,395,1,81,0.33663366336633666,65,20,0.3076923076923077,1.0,0,1,
0,12,1334,1,2,395,1,81,0.36633663366336633,65,20,0.3076923076923077,1.0,0,1,
0,12,1334,1,2,395,1,81,0.36633663366336633,65,20,0.3076923076923077,1.0,0,1,
30,54,1334,12,8,395,6,81,0.4777227722772277,1156,177,0.15311418685121106,0.43333333333333335,0,1,
0,54,1334,12,2,395,1,81,0.04517326732673267,1156,177,0.15311418685121106,1.0,0,1,
0,54,1334,12,2,395,1,81,0.04579207920792079,1156,177,0.15311418685121106,1.0,0,1,
0,54,1334,12,2,395,1,81,0.04702970297029703,1156,177,0.15311418685121106,1.0,0,1,
61,54,1334,12,4,395,10,81,0.17141089108910892,1156,177,0.15311418685121106,0.21311475409836064,0,1,
0,54,1334,12,4,395,1,81,0.09344059405940594,1156,177,0.15311418685121106,1.0,0,1,
0,54,1334,12,6,395,1,81,0.2438118811881188,1156,177,0.15311418685121106,1.0,0,1,
0,54,1334,12,3,395,1,81,0.09777227722772278,1156,177,0.15311418685121106,1.0,0,1,
0,54,1334,12,0,395,1,81,0.8403465346534653,1156,177,0.15311418685121106,1.0,0,1,
0,54,1334,12,0,395,1,81,0.8100247524752475,1156,177,0.15311418685121106,1.0,0,1,
0,54,1334,12,0,395,1,81,0.8793316831683168,1156,177,0.15311418685121106,1.0,0,1,
19,54,1334,12,0,395,4,81,0.6540841584158416,1156,177,0.15311418685121106,1.0,0,1,
0,54,1334,12,0,395,1,81,0.6058168316831684,1156,177,0.15311418685121106,1.0,0,1,
0,16,1334,1,2,395,1,81,0.1760299625468165,179,48,0.2681564245810056,1.0,0,1,
26,1,1401,2,5,231,9,142,0.5490196078431373,48,35,0.7291666666666666,0.19230769230769232,5,0,
0,5,1401,4,0,231,1,142,0.9081885856079405,267,107,0.40074906367041196,1.0,0,1,
18,9,1401,1,4,231,7,142,0.7824074074074074,158,35,0.22151898734177214,0.3333333333333333,11,1,
0,3,1401,3,7,231,1,142,0.7967479674796748,56,49,0.875,1.0,0,1,
0,1,1401,2,9,231,1,142,0.8817204301075269,28,58,2.0714285714285716,1.0,0,1,
0,1,1401,4,0,231,1,142,0.5120375807398708,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.2190252495596007,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.6118614210217264,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.22137404580152673,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.9036993540810335,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.31356429829712273,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.2337052260716383,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.28361714621256606,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.31356429829712273,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.2337052260716383,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.5255431591309454,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.28361714621256606,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.11274221961244862,1248,214,0.17147435897435898,1.0,0,1,
0,1,1401,4,0,231,1,142,0.11567821491485614,1248,214,0.17147435897435898,1.0,0,1,
19,3,1401,2,6,231,4,142,0.3373493975903614,320,105,0.328125,0.6842105263157895,12,1,
19,3,1401,2,4,231,4,142,0.3253012048192771,320,105,0.328125,0.47368421052631576,12,1,
15,8,1401,6,8,231,3,142,0.48627450980392156,262,187,0.7137404580152672,0.5333333333333333,0,1,
25,8,1401,6,4,231,2,142,0.5568627450980392,262,187,0.7137404580152672,0.92,0,1,
0,8,1401,6,8,231,1,142,0.5098039215686274,262,187,0.7137404580152672,1.0,0,1,
0,3,1401,2,0,231,1,142,0.9125,31,39,1.2580645161290323,1.0,0,1,
0,3,1401,2,7,231,1,142,0.8625,31,39,1.2580645161290323,1.0,0,1,
0,2,1401,2,9,231,1,142,0.7126436781609196,43,33,0.7674418604651163,1.0,0,1,
0,2,1401,3,6,231,1,142,0.7176470588235294,32,43,1.34375,1.0,0,1,
0,2,1401,3,6,231,1,142,0.8588235294117647,32,43,1.34375,1.0,0,1,
12,4,1401,1,4,231,5,142,0.7733812949640287,85,41,0.4823529411764706,0.2916666666666667,0,0,
15,4,1401,1,6,231,4,142,0.9496402877697842,85,41,0.4823529411764706,0.6,8,1,
89,12,1401,1,6,231,26,142,0.32673267326732675,281,84,0.298932384341637,0.3707865168539326,0,1,
56,12,1401,1,4,231,15,142,0.5445544554455446,281,84,0.298932384341637,0.08928571428571429,31,1,
10,2,1401,1,4,231,1,142,0.7407407407407407,27,43,1.5925925925925926,0.2,3,1,
10,2,1401,1,4,231,1,142,0.7407407407407407,27,43,1.5925925925925926,0.2,3,1,
0,3,1401,3,6,231,1,142,0.9426751592356688,91,54,0.5934065934065934,1.0,0,1,
19,3,1401,3,4,231,8,142,0.8603351955307262,90,75,0.8333333333333334,0.6842105263157895,0,1,
0,3,1401,3,6,231,1,142,0.9497206703910615,90,75,0.8333333333333334,1.0,0,1,
0,2,1401,2,7,231,1,142,0.8285714285714286,26,38,1.4615384615384615,1.0,0,1,
0,1,1401,2,4,231,1,142,0.45161290322580644,76,30,0.39473684210526316,1.0,0,1,
0,6,1401,5,2,231,1,142,0.3144016227180527,275,149,0.5418181818181819,1.0,0,1,
20,6,1401,5,6,231,5,142,0.6855983772819473,275,149,0.5418181818181819,0.25,7,1,
0,3,1401,4,4,231,1,142,0.9567901234567902,103,44,0.42718446601941745,1.0,0,1,
17,4,1401,1,6,231,7,142,0.46218487394957986,73,36,0.4931506849315068,0.47058823529411764,11,1,
12,3,1401,1,4,231,5,142,0.9421052631578948,47,39,0.8297872340425532,0.2916666666666667,1,0,
0,2,1401,2,7,231,1,142,0.8382352941176471,25,36,1.44,1.0,0,1,
9,13,1401,1,0,231,3,142,0.8728070175438597,156,54,0.34615384615384615,1.0,4,1,
16,9,1401,2,6,231,6,142,0.865625,176,108,0.6136363636363636,0.375,10,1,
16,9,1401,2,4,231,6,142,0.859375,176,108,0.6136363636363636,0.25,10,1,
4,9,1464,1,0,474,2,104,0.5073529411764706,52,62,1.1923076923076923,1.0,0,1,
0,9,1464,1,2,474,1,104,0.47058823529411764,52,62,1.1923076923076923,1.0,0,1,
0,6,1464,2,4,474,1,104,0.8987341772151899,46,16,0.34782608695652173,1.0,0,1,
0,9,1464,1,3,474,1,104,0.4142857142857143,45,21,0.4666666666666667,1.0,0,1,
24,19,1464,1,6,474,8,104,0.8458498023715415,184,32,0.17391304347826086,0.5,0,1,
8,19,1464,1,6,474,2,104,0.2134387351778656,184,32,0.17391304347826086,0.5,0,1,
3,16,1464,6,0,474,1,104,0.16598360655737704,359,78,0.21727019498607242,1.0,0,1,
43,16,1464,6,0,474,11,104,0.33811475409836067,359,78,0.21727019498607242,1.0,0,1,
15,16,1464,6,6,474,4,104,0.1557377049180328,359,78,0.21727019498607242,0.8666666666666667,0,1,
0,16,1464,6,8,474,1,104,0.9405737704918032,359,78,0.21727019498607242,1.0,0,1,
0,16,1464,6,0,474,1,104,0.9528688524590164,359,78,0.21727019498607242,1.0,0,1,
0,16,1464,6,0,474,1,104,0.9672131147540983,359,78,0.21727019498607242,1.0,0,1,
0,16,1464,6,0,474,1,104,0.9528688524590164,359,78,0.21727019498607242,1.0,0,1,
111,16,1464,7,8,474,22,104,0.4491392801251956,439,115,0.2619589977220957,0.5045045045045045,0,1,
3,16,1464,7,0,474,1,104,0.1267605633802817,439,115,0.2619589977220957,1.0,0,1,
111,16,1464,7,0,474,22,104,0.27856025039123633,439,115,0.2619589977220957,1.0,0,1,
14,16,1464,7,6,474,4,104,0.1189358372456964,439,115,0.2619589977220957,0.8571428571428571,0,1,
0,16,1464,7,8,474,1,104,0.9551382368283777,439,115,0.2619589977220957,1.0,0,1,
0,16,1464,7,0,474,1,104,0.9640062597809077,439,115,0.2619589977220957,1.0,0,1,
0,16,1464,7,0,474,1,104,0.974960876369327,439,115,0.2619589977220957,1.0,0,1,
0,16,1464,7,0,474,1,104,0.9640062597809077,439,115,0.2619589977220957,1.0,0,1,
16,7,1464,1,0,474,7,104,0.28627450980392155,187,41,0.2192513368983957,1.0,0,1,
3,4,1464,1,4,474,1,104,0.9642857142857143,30,16,0.5333333333333333,0.6666666666666666,1,1,
54,10,1464,1,10,474,11,104,0.9245283018867925,173,163,0.9421965317919075,0.6111111111111112,0,1,
3,10,1464,1,4,474,1,104,0.7304582210242587,173,163,0.9421965317919075,0.6666666666666666,0,1,
0,10,1464,1,2,474,1,104,0.261455525606469,173,163,0.9421965317919075,1.0,0,1,
155,10,1464,1,5,474,41,104,0.5288409703504042,173,163,0.9421965317919075,0.12387096774193548,34,0,
7,5,1464,3,0,474,1,104,0.6464646464646465,47,40,0.851063829787234,1.0,1,1,
7,5,1464,3,0,474,1,104,0.8383838383838383,47,40,0.851063829787234,1.0,0,1,
7,5,1464,3,0,474,1,104,0.6464646464646465,47,40,0.851063829787234,1.0,1,1,
0,1,1464,1,2,474,1,104,0.6506024096385542,35,41,1.1714285714285715,1.0,0,1,
0,1,1464,1,6,474,1,104,0.6024096385542169,35,41,1.1714285714285715,1.0,0,1,
0,1,1464,1,6,474,1,104,0.6265060240963856,35,41,1.1714285714285715,1.0,0,1,
0,1,1464,1,2,474,1,104,0.5662650602409639,35,41,1.1714285714285715,1.0,0,1,
22,1,1464,1,0,474,3,104,0.8313253012048193,35,41,1.1714285714285715,1.0,0,1,
0,1,1464,1,6,474,1,104,0.6024096385542169,35,41,1.1714285714285715,1.0,0,1,
0,1,1464,1,6,474,1,104,0.6265060240963856,35,41,1.1714285714285715,1.0,0,1,
0,1,1464,1,2,474,1,104,0.5662650602409639,35,41,1.1714285714285715,1.0,0,1,
0,6,1464,2,2,474,1,104,0.21153846153846154,113,75,0.6637168141592921,1.0,0,1,
0,6,1464,2,2,474,1,104,0.1971153846153846,113,75,0.6637168141592921,1.0,0,1,
5,13,1464,1,4,474,1,104,0.25316455696202533,107,29,0.27102803738317754,0.6,0,1,
21,3,1464,1,0,474,3,104,0.5257731958762887,52,37,0.7115384615384616,1.0,6,1,
0,1,1464,1,2,474,1,104,0.5084745762711864,33,17,0.5151515151515151,1.0,0,1,
0,1,1464,1,4,474,1,104,0.9322033898305084,33,17,0.5151515151515151,1.0,0,1,
3,17,1464,1,4,474,1,104,0.7702127659574468,145,69,0.47586206896551725,0.6666666666666666,0,1,
10,17,1464,1,4,474,2,104,0.8340425531914893,145,69,0.47586206896551725,0.9,0,2,
5,25,1464,1,4,474,2,104,0.6633663366336634,125,44,0.352,0.6,0,1,
3,25,1464,1,4,474,1,104,0.698019801980198,125,44,0.352,0.6666666666666666,0,1,
3,25,1464,1,4,474,1,104,0.7178217821782178,125,44,0.352,0.6666666666666666,0,1,
